Filename:	C:\Users\Bown_304\Desktop\Jordan\TGA\magnesium_carbonate_heavy_1@241118110522.t6d 
Operator ID:	Jordan 
Sample ID:	magnesium_carbonate_heavy_1 
Comment: 	magnesium_carbonate_heavy_1 
Serial Number:	537L14021001 
Data Collected:	11/18/2024 12:33:22 PM 
Sample Weight:	9.761 mg 
Display Weight:	9.761 
Validation 
Validated:	No 
By:	 
Date:	 
Calibration Information 
Filename:	C:\Program Files\PerkinElmer\Pyris\Calibrations\2023-04-05-Mary.tg1c 
Date/Time:	4/5/2023 3:36:31 PM 
Initial Conditions 
Temperature:	 20.00 °C 
Baseline Filename:	 
End Condition:	Go To Load 
Total Points in Run:	5280 
Method Steps: 
Pre-Run Actions 
Start the Run 
	Action occurs Immediately 
Switch the Gas to Nitrogen at 20.0 ml/min  
	Action occurs Immediately 
1)	Heat from 20.00°C to 900.00°C at 10.00°C/min 
 
1) TGA Temperature Scan 
	Time     	Unsubtracted	Baseline     	Program     	Sample     	Approx.     	R25 Diagnostic 
	          	Weight     	Weight     	Temperature	Temperature	Gas Flow     	Temperature 
	6.416667	9.684922	0.000000	84.171000	75.502000	0.000000 
	6.433333	9.684663	0.000000	84.337000	75.685000	0.000000 
	6.450000	9.684490	0.000000	84.504000	75.866000	0.000000 
	6.466667	9.684416	0.000000	84.671000	76.046000	0.000000 
	6.483333	9.684342	0.000000	84.837000	76.228000	0.000000 
	6.500000	9.684169	0.000000	85.004000	76.416000	0.000000 
	6.516667	9.683972	0.000000	85.171000	76.610000	0.000000 
	6.533333	9.683749	0.000000	85.337000	76.792000	0.000000 
	6.550000	9.683503	0.000000	85.504000	76.968000	0.000000 
	6.566667	9.683231	0.000000	85.671000	77.152000	0.000000 
	6.583333	9.683033	0.000000	85.837000	77.335000	0.000000 
	6.600000	9.682861	0.000000	86.004000	77.521000	0.000000 
	6.616667	9.682737	0.000000	86.171000	77.700000	0.000000 
	6.633333	9.682540	0.000000	86.337000	77.878000	0.000000 
	6.650000	9.682342	0.000000	86.504000	78.053000	0.000000 
	6.666667	9.682206	0.000000	86.671000	78.233000	0.000000 
	6.683333	9.682120	0.000000	86.837000	78.421000	0.000000 
	6.700000	9.682033	0.000000	87.004000	78.610000	0.000000 
	6.716667	9.681972	0.000000	87.171000	78.807000	0.000000 
	6.733333	9.681836	0.000000	87.337000	79.005000	0.000000 
	6.750000	9.681725	0.000000	87.504000	79.184000	0.000000 
	6.766667	9.681614	0.000000	87.671000	79.358000	0.000000 
	6.783333	9.681502	0.000000	87.837000	79.533000	0.000000 
	6.800000	9.681342	0.000000	88.004000	79.721000	0.000000 
	6.816667	9.681169	0.000000	88.171000	79.918000	0.000000 
	6.833333	9.681021	0.000000	88.337000	80.107000	0.000000 
	6.850000	9.680848	0.000000	88.504000	80.289000	0.000000 
	6.866667	9.680811	0.000000	88.671000	80.471000	0.000000 
	6.883333	9.680688	0.000000	88.837000	80.653000	0.000000 
	6.900000	9.680576	0.000000	89.004000	80.843000	0.000000 
	6.916667	9.680441	0.000000	89.171000	81.037000	0.000000 
	6.933333	9.680280	0.000000	89.337000	81.238000	0.000000 
	6.950000	9.680206	0.000000	89.504000	81.438000	0.000000 
	6.966667	9.680107	0.000000	89.671000	81.621000	0.000000 
	6.983333	9.679959	0.000000	89.837000	81.800000	0.000000 
	7.000000	9.679799	0.000000	90.004000	81.979000	0.000000 
	7.016667	9.679613	0.000000	90.171000	82.151000	0.000000 
	7.033333	9.679441	0.000000	90.337000	82.319000	0.000000 
	7.050000	9.679305	0.000000	90.504000	82.480000	0.000000 
	7.066667	9.679144	0.000000	90.671000	82.634000	0.000000 
	7.083333	9.678996	0.000000	90.837000	82.804000	0.000000 
	7.100000	9.678873	0.000000	91.004000	82.980000	0.000000 
	7.116667	9.678737	0.000000	91.171000	83.159000	0.000000 
	7.133333	9.678613	0.000000	91.337000	83.351000	0.000000 
	7.150000	9.678539	0.000000	91.504000	83.552000	0.000000 
	7.166667	9.678416	0.000000	91.671000	83.737000	0.000000 
	7.183333	9.678317	0.000000	91.837000	83.920000	0.000000 
	7.200000	9.678231	0.000000	92.004000	84.107000	0.000000 
	7.216667	9.678132	0.000000	92.171000	84.305000	0.000000 
	7.233333	9.678058	0.000000	92.337000	84.497000	0.000000 
	7.250000	9.677897	0.000000	92.504000	84.667000	0.000000 
	7.266667	9.677724	0.000000	92.671000	84.827000	0.000000 
	7.283333	9.677601	0.000000	92.837000	84.981000	0.000000 
	7.300000	9.677502	0.000000	93.004000	85.139000	0.000000 
	7.316667	9.677329	0.000000	93.171000	85.294000	0.000000 
	7.333333	9.677169	0.000000	93.337000	85.450000	0.000000 
	7.350000	9.677021	0.000000	93.504000	85.611000	0.000000 
	7.366667	9.676885	0.000000	93.671000	85.779000	0.000000 
	7.383333	9.676811	0.000000	93.837000	85.957000	0.000000 
	7.400000	9.676675	0.000000	94.004000	86.140000	0.000000 
	7.416667	9.676539	0.000000	94.171000	86.329000	0.000000 
	7.433333	9.676477	0.000000	94.337000	86.511000	0.000000 
	7.450000	9.676379	0.000000	94.504000	86.690000	0.000000 
	7.466667	9.676243	0.000000	94.671000	86.869000	0.000000 
	7.483333	9.676008	0.000000	94.837000	87.058000	0.000000 
	7.500000	9.675897	0.000000	95.004000	87.240000	0.000000 
	7.516667	9.675798	0.000000	95.171000	87.406000	0.000000 
	7.533333	9.675625	0.000000	95.337000	87.577000	0.000000 
	7.550000	9.675440	0.000000	95.504000	87.760000	0.000000 
	7.566667	9.675206	0.000000	95.671000	87.949000	0.000000 
	7.583333	9.675045	0.000000	95.837000	88.132000	0.000000 
	7.600000	9.674959	0.000000	96.004000	88.325000	0.000000 
	7.616667	9.674798	0.000000	96.171000	88.513000	0.000000 
	7.633333	9.674625	0.000000	96.337000	88.700000	0.000000 
	7.650000	9.674539	0.000000	96.504000	88.889000	0.000000 
	7.666667	9.674403	0.000000	96.671000	89.080000	0.000000 
	7.683333	9.674230	0.000000	96.837000	89.273000	0.000000 
	7.700000	9.674144	0.000000	97.004000	89.462000	0.000000 
	7.716667	9.673996	0.000000	97.171000	89.643000	0.000000 
	7.733333	9.673959	0.000000	97.337000	89.820000	0.000000 
	7.750000	9.673983	0.000000	97.504000	89.996000	0.000000 
	7.766667	9.673885	0.000000	97.671000	90.163000	0.000000 
	7.783333	9.673712	0.000000	97.837000	90.336000	0.000000 
	7.800000	9.673477	0.000000	98.004000	90.515000	0.000000 
	7.816667	9.673415	0.000000	98.171000	90.693000	0.000000 
	7.833333	9.673317	0.000000	98.337000	90.873000	0.000000 
	7.850000	9.673243	0.000000	98.504000	91.039000	0.000000 
	7.866667	9.673107	0.000000	98.671000	91.219000	0.000000 
	7.883333	9.672934	0.000000	98.837000	91.406000	0.000000 
	7.900000	9.672848	0.000000	99.004000	91.597000	0.000000 
	7.916667	9.672798	0.000000	99.171000	91.785000	0.000000 
	7.933333	9.672625	0.000000	99.337000	91.961000	0.000000 
	7.950000	9.672452	0.000000	99.504000	92.140000	0.000000 
	7.966667	9.672304	0.000000	99.671000	92.316000	0.000000 
	7.983333	9.672168	0.000000	99.837000	92.484000	0.000000 
	8.000000	9.672008	0.000000	100.004000	92.654000	0.000000 
	8.016667	9.671922	0.000000	100.171000	92.829000	0.000000 
	8.033333	9.671872	0.000000	100.337000	92.991000	0.000000 
	8.050000	9.671749	0.000000	100.504000	93.155000	0.000000 
	8.066667	9.671613	0.000000	100.671000	93.330000	0.000000 
	8.083333	9.671452	0.000000	100.837000	93.512000	0.000000 
	8.100000	9.671341	0.000000	101.004000	93.691000	0.000000 
	8.116667	9.671205	0.000000	101.171000	93.876000	0.000000 
	8.133333	9.671082	0.000000	101.337000	94.061000	0.000000 
	8.150000	9.670983	0.000000	101.504000	94.228000	0.000000 
	8.166667	9.670847	0.000000	101.671000	94.399000	0.000000 
	8.183333	9.670736	0.000000	101.837000	94.580000	0.000000 
	8.200000	9.670675	0.000000	102.004000	94.780000	0.000000 
	8.216667	9.670551	0.000000	102.171000	94.976000	0.000000 
	8.233333	9.670514	0.000000	102.337000	95.161000	0.000000 
	8.250000	9.670465	0.000000	102.504000	95.347000	0.000000 
	8.266667	9.670292	0.000000	102.671000	95.530000	0.000000 
	8.283333	9.670156	0.000000	102.837000	95.723000	0.000000 
	8.300000	9.670032	0.000000	103.004000	95.920000	0.000000 
	8.316667	9.669884	0.000000	103.171000	96.106000	0.000000 
	8.333333	9.669798	0.000000	103.337000	96.289000	0.000000 
	8.350000	9.669699	0.000000	103.504000	96.466000	0.000000 
	8.366667	9.669687	0.000000	103.671000	96.648000	0.000000 
	8.383333	9.669637	0.000000	103.837000	96.827000	0.000000 
	8.400000	9.669514	0.000000	104.004000	96.998000	0.000000 
	8.416667	9.669230	0.000000	104.171000	97.168000	0.000000 
	8.433333	9.669032	0.000000	104.337000	97.338000	0.000000 
	8.450000	9.668983	0.000000	104.504000	97.514000	0.000000 
	8.466667	9.669069	0.000000	104.671000	97.687000	0.000000 
	8.483333	9.669045	0.000000	104.837000	97.849000	0.000000 
	8.500000	9.668909	0.000000	105.004000	98.022000	0.000000 
	8.516667	9.668748	0.000000	105.171000	98.193000	0.000000 
	8.533333	9.668613	0.000000	105.337000	98.349000	0.000000 
	8.550000	9.668415	0.000000	105.504000	98.510000	0.000000 
	8.566667	9.668279	0.000000	105.671000	98.684000	0.000000 
	8.583333	9.668131	0.000000	105.837000	98.869000	0.000000 
	8.600000	9.667995	0.000000	106.004000	99.045000	0.000000 
	8.616667	9.667847	0.000000	106.171000	99.226000	0.000000 
	8.633333	9.667711	0.000000	106.337000	99.410000	0.000000 
	8.650000	9.667600	0.000000	106.504000	99.597000	0.000000 
	8.666667	9.667501	0.000000	106.671000	99.781000	0.000000 
	8.683333	9.667427	0.000000	106.837000	99.951000	0.000000 
	8.700000	9.667353	0.000000	107.004000	100.119000	0.000000 
	8.716667	9.667255	0.000000	107.171000	100.292000	0.000000 
	8.733333	9.667168	0.000000	107.337000	100.452000	0.000000 
	8.750000	9.667045	0.000000	107.504000	100.617000	0.000000 
	8.766667	9.666983	0.000000	107.671000	100.782000	0.000000 
	8.783333	9.666859	0.000000	107.837000	100.947000	0.000000 
	8.800000	9.666773	0.000000	108.004000	101.117000	0.000000 
	8.816667	9.666748	0.000000	108.171000	101.295000	0.000000 
	8.833333	9.666650	0.000000	108.337000	101.484000	0.000000 
	8.850000	9.666526	0.000000	108.504000	101.669000	0.000000 
	8.866667	9.666427	0.000000	108.671000	101.842000	0.000000 
	8.883333	9.666242	0.000000	108.837000	102.015000	0.000000 
	8.900000	9.666106	0.000000	109.004000	102.187000	0.000000 
	8.916667	9.665983	0.000000	109.171000	102.370000	0.000000 
	8.933333	9.665896	0.000000	109.337000	102.548000	0.000000 
	8.950000	9.665810	0.000000	109.504000	102.730000	0.000000 
	8.966667	9.665724	0.000000	109.671000	102.927000	0.000000 
	8.983333	9.665612	0.000000	109.837000	103.129000	0.000000 
	9.000000	9.665588	0.000000	110.004000	103.314000	0.000000 
	9.016667	9.665501	0.000000	110.171000	103.491000	0.000000 
	9.033333	9.665390	0.000000	110.337000	103.657000	0.000000 
	9.050000	9.665304	0.000000	110.504000	103.828000	0.000000 
	9.066667	9.665279	0.000000	110.671000	104.012000	0.000000 
	9.083333	9.665082	0.000000	110.837000	104.182000	0.000000 
	9.100000	9.664933	0.000000	111.004000	104.356000	0.000000 
	9.116667	9.664785	0.000000	111.171000	104.525000	0.000000 
	9.133333	9.664625	0.000000	111.337000	104.700000	0.000000 
	9.150000	9.664501	0.000000	111.504000	104.880000	0.000000 
	9.166667	9.664378	0.000000	111.671000	105.060000	0.000000 
	9.183333	9.664267	0.000000	111.837000	105.241000	0.000000 
	9.200000	9.664106	0.000000	112.004000	105.417000	0.000000 
	9.216667	9.664007	0.000000	112.171000	105.595000	0.000000 
	9.233333	9.663946	0.000000	112.337000	105.766000	0.000000 
	9.250000	9.663835	0.000000	112.504000	105.934000	0.000000 
	9.266667	9.663785	0.000000	112.671000	106.109000	0.000000 
	9.283333	9.663773	0.000000	112.837000	106.288000	0.000000 
	9.300000	9.663686	0.000000	113.004000	106.476000	0.000000 
	9.316667	9.663637	0.000000	113.171000	106.663000	0.000000 
	9.333333	9.663588	0.000000	113.337000	106.839000	0.000000 
	9.350000	9.663538	0.000000	113.504000	107.003000	0.000000 
	9.366667	9.663501	0.000000	113.671000	107.165000	0.000000 
	9.383333	9.663439	0.000000	113.837000	107.325000	0.000000 
	9.400000	9.663291	0.000000	114.004000	107.485000	0.000000 
	9.416667	9.663118	0.000000	114.171000	107.654000	0.000000 
	9.433333	9.662983	0.000000	114.337000	107.828000	0.000000 
	9.450000	9.662909	0.000000	114.504000	108.001000	0.000000 
	9.466667	9.662871	0.000000	114.671000	108.170000	0.000000 
	9.483333	9.662736	0.000000	114.837000	108.332000	0.000000 
	9.500000	9.662625	0.000000	115.004000	108.509000	0.000000 
	9.516667	9.662427	0.000000	115.171000	108.702000	0.000000 
	9.533333	9.662304	0.000000	115.337000	108.897000	0.000000 
	9.550000	9.662217	0.000000	115.504000	109.094000	0.000000 
	9.566667	9.662155	0.000000	115.671000	109.289000	0.000000 
	9.583333	9.661958	0.000000	115.837000	109.464000	0.000000 
	9.600000	9.661785	0.000000	116.004000	109.638000	0.000000 
	9.616667	9.661600	0.000000	116.171000	109.816000	0.000000 
	9.633333	9.661575	0.000000	116.337000	110.003000	0.000000 
	9.650000	9.661550	0.000000	116.504000	110.198000	0.000000 
	9.666667	9.661464	0.000000	116.671000	110.398000	0.000000 
	9.683333	9.661365	0.000000	116.837000	110.609000	0.000000 
	9.700000	9.661279	0.000000	117.004000	110.814000	0.000000 
	9.716667	9.661143	0.000000	117.171000	111.007000	0.000000 
	9.733333	9.660945	0.000000	117.337000	111.188000	0.000000 
	9.750000	9.660773	0.000000	117.504000	111.370000	0.000000 
	9.766667	9.660649	0.000000	117.671000	111.555000	0.000000 
	9.783333	9.660649	0.000000	117.837000	111.739000	0.000000 
	9.800000	9.660624	0.000000	118.004000	111.922000	0.000000 
	9.816667	9.660624	0.000000	118.171000	112.111000	0.000000 
	9.833333	9.660563	0.000000	118.337000	112.293000	0.000000 
	9.850000	9.660402	0.000000	118.504000	112.480000	0.000000 
	9.866667	9.660217	0.000000	118.671000	112.668000	0.000000 
	9.883333	9.660081	0.000000	118.837000	112.848000	0.000000 
	9.900000	9.659945	0.000000	119.004000	113.014000	0.000000 
	9.916667	9.659834	0.000000	119.171000	113.172000	0.000000 
	9.933333	9.659723	0.000000	119.337000	113.333000	0.000000 
	9.950000	9.659587	0.000000	119.504000	113.507000	0.000000 
	9.966667	9.659538	0.000000	119.671000	113.676000	0.000000 
	9.983333	9.659353	0.000000	119.837000	113.841000	0.000000 
	10.000000	9.659303	0.000000	120.004000	113.992000	0.000000 
	10.016667	9.659303	0.000000	120.171000	114.144000	0.000000 
	10.033333	9.659316	0.000000	120.337000	114.300000	0.000000 
	10.050000	9.659192	0.000000	120.504000	114.463000	0.000000 
	10.066667	9.659019	0.000000	120.671000	114.620000	0.000000 
	10.083333	9.658933	0.000000	120.837000	114.764000	0.000000 
	10.100000	9.658822	0.000000	121.004000	114.921000	0.000000 
	10.116667	9.658674	0.000000	121.171000	115.091000	0.000000 
	10.133333	9.658513	0.000000	121.337000	115.269000	0.000000 
	10.150000	9.658291	0.000000	121.504000	115.446000	0.000000 
	10.166667	9.658155	0.000000	121.671000	115.611000	0.000000 
	10.183333	9.658032	0.000000	121.837000	115.773000	0.000000 
	10.200000	9.657921	0.000000	122.004000	115.949000	0.000000 
	10.216667	9.657846	0.000000	122.171000	116.125000	0.000000 
	10.233333	9.657772	0.000000	122.337000	116.297000	0.000000 
	10.250000	9.657698	0.000000	122.504000	116.467000	0.000000 
	10.266667	9.657748	0.000000	122.671000	116.623000	0.000000 
	10.283333	9.657735	0.000000	122.837000	116.775000	0.000000 
	10.300000	9.657649	0.000000	123.004000	116.950000	0.000000 
	10.316667	9.657488	0.000000	123.171000	117.128000	0.000000 
	10.333333	9.657377	0.000000	123.337000	117.300000	0.000000 
	10.350000	9.657353	0.000000	123.504000	117.465000	0.000000 
	10.366667	9.657316	0.000000	123.671000	117.636000	0.000000 
	10.383333	9.657143	0.000000	123.837000	117.800000	0.000000 
	10.400000	9.656958	0.000000	124.004000	117.963000	0.000000 
	10.416667	9.656797	0.000000	124.171000	118.119000	0.000000 
	10.433333	9.656575	0.000000	124.337000	118.276000	0.000000 
	10.450000	9.656513	0.000000	124.504000	118.445000	0.000000 
	10.466667	9.656501	0.000000	124.671000	118.625000	0.000000 
	10.483333	9.656439	0.000000	124.837000	118.800000	0.000000 
	10.500000	9.656377	0.000000	125.004000	118.982000	0.000000 
	10.516667	9.656303	0.000000	125.171000	119.166000	0.000000 
	10.533333	9.656130	0.000000	125.337000	119.335000	0.000000 
	10.550000	9.656056	0.000000	125.504000	119.502000	0.000000 
	10.566667	9.655933	0.000000	125.671000	119.670000	0.000000 
	10.583333	9.655809	0.000000	125.837000	119.831000	0.000000 
	10.600000	9.655748	0.000000	126.004000	119.991000	0.000000 
	10.616667	9.655723	0.000000	126.171000	120.158000	0.000000 
	10.633333	9.655723	0.000000	126.337000	120.329000	0.000000 
	10.650000	9.655562	0.000000	126.504000	120.502000	0.000000 
	10.666667	9.655328	0.000000	126.671000	120.674000	0.000000 
	10.683333	9.655143	0.000000	126.837000	120.833000	0.000000 
	10.700000	9.654994	0.000000	127.004000	121.001000	0.000000 
	10.716667	9.654896	0.000000	127.171000	121.166000	0.000000 
	10.733333	9.654797	0.000000	127.337000	121.333000	0.000000 
	10.750000	9.654760	0.000000	127.504000	121.489000	0.000000 
	10.766667	9.654599	0.000000	127.671000	121.643000	0.000000 
	10.783333	9.654414	0.000000	127.837000	121.799000	0.000000 
	10.800000	9.654254	0.000000	128.004000	121.952000	0.000000 
	10.816667	9.654254	0.000000	128.171000	122.113000	0.000000 
	10.833333	9.654167	0.000000	128.337000	122.274000	0.000000 
	10.850000	9.654118	0.000000	128.504000	122.431000	0.000000 
	10.866667	9.653920	0.000000	128.671000	122.585000	0.000000 
	10.883333	9.653821	0.000000	128.837000	122.739000	0.000000 
	10.900000	9.653673	0.000000	129.004000	122.896000	0.000000 
	10.916667	9.653612	0.000000	129.171000	123.051000	0.000000 
	10.933333	9.653562	0.000000	129.337000	123.210000	0.000000 
	10.950000	9.653538	0.000000	129.504000	123.374000	0.000000 
	10.966667	9.653513	0.000000	129.671000	123.522000	0.000000 
	10.983333	9.653463	0.000000	129.837000	123.679000	0.000000 
	11.000000	9.653266	0.000000	130.004000	123.847000	0.000000 
	11.016667	9.653155	0.000000	130.171000	124.012000	0.000000 
	11.033333	9.653093	0.000000	130.337000	124.166000	0.000000 
	11.050000	9.652933	0.000000	130.504000	124.326000	0.000000 
	11.066667	9.652834	0.000000	130.671000	124.486000	0.000000 
	11.083333	9.652821	0.000000	130.837000	124.642000	0.000000 
	11.100000	9.652760	0.000000	131.004000	124.808000	0.000000 
	11.116667	9.652574	0.000000	131.171000	124.987000	0.000000 
	11.133333	9.652426	0.000000	131.337000	125.168000	0.000000 
	11.150000	9.652278	0.000000	131.504000	125.335000	0.000000 
	11.166667	9.652266	0.000000	131.671000	125.504000	0.000000 
	11.183333	9.652007	0.000000	131.837000	125.673000	0.000000 
	11.200000	9.651809	0.000000	132.004000	125.839000	0.000000 
	11.216667	9.651562	0.000000	132.171000	125.998000	0.000000 
	11.233333	9.651476	0.000000	132.337000	126.163000	0.000000 
	11.250000	9.651513	0.000000	132.504000	126.325000	0.000000 
	11.266667	9.651389	0.000000	132.671000	126.481000	0.000000 
	11.283333	9.651241	0.000000	132.837000	126.640000	0.000000 
	11.300000	9.651192	0.000000	133.004000	126.800000	0.000000 
	11.316667	9.651056	0.000000	133.171000	126.967000	0.000000 
	11.333333	9.650920	0.000000	133.337000	127.136000	0.000000 
	11.350000	9.650685	0.000000	133.504000	127.306000	0.000000 
	11.366667	9.650513	0.000000	133.671000	127.473000	0.000000 
	11.383333	9.650426	0.000000	133.837000	127.646000	0.000000 
	11.400000	9.650364	0.000000	134.004000	127.816000	0.000000 
	11.416667	9.650266	0.000000	134.171000	127.995000	0.000000 
	11.433333	9.650167	0.000000	134.337000	128.175000	0.000000 
	11.450000	9.650056	0.000000	134.504000	128.354000	0.000000 
	11.466667	9.649932	0.000000	134.671000	128.542000	0.000000 
	11.483333	9.649883	0.000000	134.837000	128.725000	0.000000 
	11.500000	9.649747	0.000000	135.004000	128.897000	0.000000 
	11.516667	9.649648	0.000000	135.171000	129.065000	0.000000 
	11.533333	9.649476	0.000000	135.337000	129.239000	0.000000 
	11.550000	9.649340	0.000000	135.504000	129.411000	0.000000 
	11.566667	9.649303	0.000000	135.671000	129.575000	0.000000 
	11.583333	9.649315	0.000000	135.837000	129.730000	0.000000 
	11.600000	9.649241	0.000000	136.004000	129.878000	0.000000 
	11.616667	9.649167	0.000000	136.171000	130.036000	0.000000 
	11.633333	9.649080	0.000000	136.337000	130.215000	0.000000 
	11.650000	9.648908	0.000000	136.504000	130.408000	0.000000 
	11.666667	9.648673	0.000000	136.671000	130.615000	0.000000 
	11.683333	9.648537	0.000000	136.837000	130.824000	0.000000 
	11.700000	9.648389	0.000000	137.004000	131.014000	0.000000 
	11.716667	9.648303	0.000000	137.171000	131.182000	0.000000 
	11.733333	9.648204	0.000000	137.337000	131.338000	0.000000 
	11.750000	9.647969	0.000000	137.504000	131.490000	0.000000 
	11.766667	9.647833	0.000000	137.671000	131.649000	0.000000 
	11.783333	9.647673	0.000000	137.837000	131.798000	0.000000 
	11.800000	9.647512	0.000000	138.004000	131.951000	0.000000 
	11.816667	9.647340	0.000000	138.171000	132.114000	0.000000 
	11.833333	9.647290	0.000000	138.337000	132.280000	0.000000 
	11.850000	9.647191	0.000000	138.504000	132.453000	0.000000 
	11.866667	9.647105	0.000000	138.671000	132.613000	0.000000 
	11.883333	9.646994	0.000000	138.837000	132.768000	0.000000 
	11.900000	9.646821	0.000000	139.004000	132.934000	0.000000 
	11.916667	9.646710	0.000000	139.171000	133.102000	0.000000 
	11.933333	9.646525	0.000000	139.337000	133.279000	0.000000 
	11.950000	9.646426	0.000000	139.504000	133.454000	0.000000 
	11.966667	9.646315	0.000000	139.671000	133.626000	0.000000 
	11.983333	9.646290	0.000000	139.837000	133.799000	0.000000 
	12.000000	9.646142	0.000000	140.004000	133.972000	0.000000 
	12.016667	9.645981	0.000000	140.171000	134.134000	0.000000 
	12.033333	9.645870	0.000000	140.337000	134.288000	0.000000 
	12.050000	9.645784	0.000000	140.504000	134.446000	0.000000 
	12.066667	9.645747	0.000000	140.671000	134.618000	0.000000 
	12.083333	9.645611	0.000000	140.837000	134.792000	0.000000 
	12.100000	9.645549	0.000000	141.004000	134.963000	0.000000 
	12.116667	9.645426	0.000000	141.171000	135.133000	0.000000 
	12.133333	9.645327	0.000000	141.337000	135.295000	0.000000 
	12.150000	9.645265	0.000000	141.504000	135.457000	0.000000 
	12.166667	9.645142	0.000000	141.671000	135.628000	0.000000 
	12.183333	9.644994	0.000000	141.837000	135.811000	0.000000 
	12.200000	9.644784	0.000000	142.004000	135.990000	0.000000 
	12.216667	9.644673	0.000000	142.171000	136.173000	0.000000 
	12.233333	9.644574	0.000000	142.337000	136.346000	0.000000 
	12.250000	9.644463	0.000000	142.504000	136.504000	0.000000 
	12.266667	9.644364	0.000000	142.671000	136.664000	0.000000 
	12.283333	9.644204	0.000000	142.837000	136.824000	0.000000 
	12.300000	9.644117	0.000000	143.004000	136.993000	0.000000 
	12.316667	9.644043	0.000000	143.171000	137.169000	0.000000 
	12.333333	9.643771	0.000000	143.337000	137.348000	0.000000 
	12.350000	9.643623	0.000000	143.504000	137.524000	0.000000 
	12.366667	9.643463	0.000000	143.671000	137.694000	0.000000 
	12.383333	9.643290	0.000000	143.837000	137.866000	0.000000 
	12.400000	9.643092	0.000000	144.004000	138.050000	0.000000 
	12.416667	9.642870	0.000000	144.171000	138.238000	0.000000 
	12.433333	9.642796	0.000000	144.337000	138.422000	0.000000 
	12.450000	9.642821	0.000000	144.504000	138.600000	0.000000 
	12.466667	9.642944	0.000000	144.671000	138.780000	0.000000 
	12.483333	9.642524	0.000000	144.837000	138.952000	0.000000 
	12.500000	9.642253	0.000000	145.004000	139.117000	0.000000 
	12.516667	9.642117	0.000000	145.171000	139.278000	0.000000 
